n,K,seed,protocol,last,average,floor,eta,mu,s,a,b,d
8192,2,2,reshuffle_unclipped,0.012545893115350778,0.0180686660919383,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,4,2,reshuffle_unclipped,0.009728533605194187,0.013010615528948654,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,8,2,reshuffle_unclipped,0.006790302226458024,0.009574474383287086,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,16,2,reshuffle_unclipped,0.005428409014615201,0.007247948292988605,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,32,2,reshuffle_unclipped,0.004700240012728042,0.005756752494872721,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,64,2,reshuffle_unclipped,0.00451817510865152,0.004926714375612591,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,128,2,reshuffle_unclipped,0.0043991722771429325,0.004562362298704236,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,256,2,reshuffle_unclipped,0.004393773976885965,0.004440250711332478,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,512,2,reshuffle_unclipped,0.004393361487419898,0.004405852990826692,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,1,3,with_replacement_clipped,0.02298057294145613,0.026133908507274935,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,2,3,with_replacement_clipped,0.01219435726632019,0.01857712965648718,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,4,3,with_replacement_clipped,0.009053911496318706,0.0131790774450813,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,8,3,with_replacement_clipped,0.006814546949920715,0.009606945229378022,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,16,3,with_replacement_clipped,0.005476836222655961,0.007297980440723605,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,32,3,with_replacement_clipped,0.004691752522883065,0.005735691303678483,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,64,3,with_replacement_clipped,0.004212990038589888,0.004788284110968469,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,128,3,with_replacement_clipped,0.004155980219112642,0.0043510279605960015,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,256,3,with_replacement_clipped,0.0041438554502202865,0.004200328893184975,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,512,3,with_replacement_clipped,0.0041434248119664495,0.004157822915968,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,1,3,reshuffle_clipped,0.05157119846011684,0.025353334965098756,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,2,3,reshuffle_clipped,0.028244790069398593,0.017835312942156623,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,4,3,reshuffle_clipped,0.015269659851612981,0.012810167005026898,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,8,3,reshuffle_clipped,0.007304460113988564,0.00947547829146718,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,16,3,reshuffle_clipped,0.005402168115544554,0.007217250326781819,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,32,3,reshuffle_clipped,0.004534481455271066,0.0056797475288741005,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,64,3,reshuffle_clipped,0.004205300496733052,0.0047611295459483545,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,128,3,reshuffle_clipped,0.00415179407476923,0.004340081868749004,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,256,3,reshuffle_clipped,0.004143947996597282,0.004196956539517564,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,512,3,reshuffle_clipped,0.004143423237749093,0.004156947043295728,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,1,3,reshuffle_unclipped,0.052238850268416986,0.025194730116960686,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,2,3,reshuffle_unclipped,0.028148791007469292,0.017741507140043317,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,4,3,reshuffle_unclipped,0.015232234167251462,0.01275462931161258,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,8,3,reshuffle_unclipped,0.007207190585675898,0.009440862768540398,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,16,3,reshuffle_unclipped,0.005385046486789233,0.007193848413359429,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,32,3,reshuffle_unclipped,0.0045279378915993205,0.005664228316098021,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,64,3,reshuffle_unclipped,0.004204309950695074,0.004753369606064492,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,128,3,reshuffle_unclipped,0.004151668591004717,0.004337354999671378,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,256,3,reshuffle_unclipped,0.004143940292504128,0.00419618119028383,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,512,3,reshuffle_unclipped,0.004143423194563887,0.004156747410562828,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,1,4,with_replacement_clipped,0.03774910108012466,0.024557020868130774,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,2,4,with_replacement_clipped,0.012191791792638585,0.017689536696130565,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,4,4,with_replacement_clipped,0.009862009015877983,0.012984018227339625,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,8,4,with_replacement_clipped,0.015196531906717136,0.009571638340320699,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,16,4,with_replacement_clipped,0.005259493085829231,0.007202136684724136,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,32,4,with_replacement_clipped,0.004941669396955761,0.0056178744907155,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,64,4,with_replacement_clipped,0.004337345269833952,0.004695986181565705,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,128,4,with_replacement_clipped,0.004092401663746863,0.004278148672184748,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,256,4,with_replacement_clipped,0.004082679346873904,0.004135128497952769,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,512,4,with_replacement_clipped,0.004082106034974088,0.0040951981383398235,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,1,4,reshuffle_clipped,0.016609983238738777,0.025129309012425733,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,2,4,reshuffle_clipped,0.014726502218977871,0.017784979366857634,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,4,4,reshuffle_clipped,0.009567447821333395,0.0129024225338696,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,8,4,reshuffle_clipped,0.007000774496208272,0.00947765386054373,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,16,4,reshuffle_clipped,0.005221390744162524,0.007096314024155683,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,32,4,reshuffle_clipped,0.0044573610040724845,0.005552476125362319,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,64,4,reshuffle_clipped,0.004142585238752784,0.004669361516732148,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,128,4,reshuffle_clipped,0.004094402694579381,0.004269078745192061,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,256,4,reshuffle_clipped,0.004082731802932403,0.004132575361721192,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,512,4,reshuffle_clipped,0.00408210712686457,0.004094580178666271,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,1,4,reshuffle_unclipped,0.016582155632758565,0.02500892024933464,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,2,4,reshuffle_unclipped,0.013560966333011756,0.017709786928041604,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,4,4,reshuffle_unclipped,0.009683417047499927,0.012856043239027013,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,8,4,reshuffle_unclipped,0.006976821312005811,0.009448734415413806,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,16,4,reshuffle_unclipped,0.005214744316635555,0.007079352037715262,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,32,4,reshuffle_unclipped,0.004453627843778233,0.005543213591468076,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,64,4,reshuffle_unclipped,0.004141316238125221,0.004664626492340261,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,128,4,reshuffle_unclipped,0.004091650991534935,0.004267040456316015,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,256,4,reshuffle_unclipped,0.004082708087461466,0.0041318602211083385,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,512,4,reshuffle_unclipped,0.004082106839649685,0.004094380193305077,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
